action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
0.35512956055260725,0.6044045703592005,-0.5894226640600811,-0.28234145930951715,0.3223391348708862,-0.389824541873982,-0.3900341908237316,0.3211105103439448,-0.3987548680576614,0.557028672464658,0.3214325584975228,-0.39654641568865034
0.3653323364807456,0.5652572715692806,-0.5634775767843145,-0.28840824124274195,0.32236632710063223,-0.38960960457659893,-0.39623312908791736,0.3211180152597284,-0.3987043756824012,0.5508614817395661,0.3214163618420643,-0.3966595479307646
0.37353904915654806,0.5284786114671198,-0.5384130604760567,-0.2944719164898983,0.32239371131659605,-0.3893922412715556,-0.40243128195393985,0.3211258692413624,-0.39865147475277324,0.5446926329516846,0.3214004793458711,-0.3967702541652186
0.37980321037488096,0.49426094278958044,-0.5144910017895693,-0.3005324675976935,0.32242130497207006,-0.38917241705226685,-0.4086286319685063,0.3211340548355542,-0.39859616526877756,0.5385221784608912,0.3213848935556508,-0.39687856929859744
0.38419569795666764,0.4627765120805417,-0.4919673532596573,-0.3065898596595425,0.3224490731604693,-0.38895016682531786,-0.41482514422503186,0.32114260694888896,-0.39853846468370663,0.5323501008138937,0.3213696568312809,-0.3969844584243159
0.38680559350692983,0.4341796588057576,-0.4710886251898723,-0.3126440577688605,0.32247703333508626,-0.3887254731374161,-0.42102074891034635,0.3211515081280742,-0.3984783380909754,0.5261764872771543,0.32135471681288386,-0.3970879389956667
0.38774108998599877,0.4086083337893056,-0.4520883077275462,-0.3186950444723547,0.3225051854959209,-0.3884983534418541,-0.42721546347774236,0.32116074091981717,-0.398415820397169,0.5200013378506732,0.32134010840704463,-0.3971889935593571
0.387130434187311,0.3861850416913833,-0.4351830311394366,-0.32474278486344027,0.32253349473638826,-0.38826877283204675,-0.4334092006607573,0.3211703402307031,-0.39835089414899477,0.5138247048943279,0.3213258316137634,-0.3972876570219724
0.3851228517619121,0.36701734715379103,-0.42056884826042,-0.33078724403553206,0.32256199596307333,-0.38803676621457917,-0.43960194300609845,0.32118027115414693,-0.3982835593464529,0.5076466233147034,0.3213118689797474,-0.39738389447692735
0.3818896816824702,0.35119782244005454,-0.4084175169421851,-0.33682838708204504,0.3225906717226836,-0.38780231613615873,-0.44579367306047357,0.3211905336901487,-0.3982137985362506,0.5014671280183848,0.3212982379582892,-0.3974777233775146
0.3776253885342425,0.33880375072945224,-0.39887297448814385,-0.34286619654968675,0.3226195045619265,-0.3875654051434931,-0.45198433846400493,0.32120116274529337,-0.3981416466249732,0.49528623645866454,0.32128493854938905,-0.397569143723734
0.37254857480604137,0.3298966025182393,-0.39204823096736297,-0.3489006200785796,0.3226484944808022,-0.3873260681431671,-0.45817390431010757,0.3212121059597034,-0.398067086159328,0.4891040184487129,0.3212719532997542,-0.39765817296887823
0.36690315026083303,0.3245215818340425,-0.388022663954223,-0.35493165766872353,0.322677658932603,-0.3870842702285958,-0.46436233569219637,0.3212234156932563,-0.39799011713931504,0.4829204739885296,0.32125931711596983,-0.3977447762063622
0.3609592569602411,0.32270698046403656,-0.3868400463063642,-0.3609592569602411,0.32270698046403656,-0.3868400463063642,-0.4705495977036863,0.3212350395860745,-0.39791075701822687,0.4767356554379924,0.32124701254474325,-0.3978289708894784
0.3609592569602411,0.32270698046403656,-0.3868400463063642,-0.36690315026083303,0.3245215818340425,-0.388022663954223,-0.4767356554379924,0.32124701254474325,-0.3978289708894784,0.4705495977036863,0.3212350395860745,-0.39791075701822687
0.35493165766872353,0.322677658932603,-0.3870842702285958,-0.37254857480604137,0.3298966025182393,-0.39204823096736297,-0.4829204739885296,0.32125931711596983,-0.3977447762063622,0.46436233569219637,0.3212234156932563,-0.39799011713931504
0.3489006200785796,0.3226484944808022,-0.3873260681431671,-0.3776253885342425,0.33880375072945224,-0.39887297448814385,-0.4891040184487129,0.3212719532997542,-0.39765817296887823,0.45817390431010757,0.3212121059597034,-0.398067086159328
0.34286619654968675,0.3226195045619265,-0.3875654051434931,-0.3818896816824702,0.35119782244005454,-0.4084175169421851,-0.49528623645866454,0.32128493854938905,-0.397569143723734,0.45198433846400493,0.32120116274529337,-0.3981416466249732
0.33682838708204504,0.3225906717226836,-0.38780231613615873,-0.3851228517619121,0.36701734715379103,-0.42056884826042,-0.5014671280183848,0.3212982379582892,-0.3974777233775146,0.44579367306047357,0.3211905336901487,-0.3982137985362506
0.33078724403553206,0.32256199596307333,-0.38803676621457917,-0.387130434187311,0.3861850416913833,-0.4351830311394366,-0.5076466233147034,0.3213118689797474,-0.39738389447692735,0.43960194300609845,0.32118027115414693,-0.3982835593464529
0.32474278486344027,0.32253349473638826,-0.38826877283204675,-0.38774108998599877,0.4086083337893056,-0.4520883077275462,-0.5138247048943279,0.3213258316137634,-0.3972876570219724,0.4334092006607573,0.3211703402307031,-0.39835089414899477
0.3186950444723547,0.3225051854959209,-0.3884983534418541,-0.38680559350692983,0.4341796588057576,-0.4710886251898723,-0.5200013378506732,0.32134010840704463,-0.3971889935593571,0.42721546347774236,0.32116074091981717,-0.398415820397169
0.3126440577688605,0.32247703333508626,-0.3887254731374161,-0.38419569795666764,0.4627765120805417,-0.4919673532596573,-0.5261764872771543,0.32135471681288386,-0.3970879389956667,0.42102074891034635,0.3211515081280742,-0.3984783380909754
0.3065898596595425,0.3224490731604693,-0.38895016682531786,-0.37980321037488096,0.49426094278958044,-0.5144910017895693,-0.5323501008138937,0.3213696568312809,-0.3969844584243159,0.41482514422503186,0.32114260694888896,-0.39853846468370663
0.3005324675976935,0.32242130497207006,-0.38917241705226685,-0.37353904915654806,0.5284786114671198,-0.5384130604760567,-0.5385221784608912,0.3213848935556508,-0.39687856929859744,0.4086286319685063,0.3211340548355542,-0.39859616526877756
0.2944719164898983,0.32239371131659605,-0.3893922412715556,-0.3653323364807456,0.5652572715692806,-0.5634775767843145,-0.5446926329516846,0.3214004793458711,-0.3967702541652186,0.40243128195393985,0.3211258692413624,-0.39865147475277324
0.28840824124274195,0.32236632710063223,-0.38960960457659893,-0.35512956055260725,0.6044045703592005,-0.5894226640600811,-0.5508614817395661,0.3214163618420643,-0.3966595479307646,0.39623312908791736,0.3211180152597284,-0.3987043756824012
0.28234145930951715,0.3223391348708862,-0.389824541873982,-0.34289389492491595,0.6457054832730336,-0.6159837827486317,-0.557028672464658,0.3214325584975228,-0.39654641568865034,0.3900341908237316,0.3211105103439448,-0.3987548680576614
0.27627164050339387,0.3223121346273578,-0.3900370531637048,-0.32860441309994026,0.6889191374207125,-0.6428968819874319,-0.5631941527670832,0.3214490693122466,-0.3964308748921684,0.38383450206796743,0.3211033719473041,-0.39880295187855386
0.2701987673710796,0.3222853438233397,-0.3902471209924749,-0.3122554776641964,0.7337755303669533,-0.6699013492125739,-0.5693579051935488,0.3214658942862359,-0.3963129255413186,0.37763411518050244,0.3210965651632213,-0.39884862714507846
0.2641229097257444,0.32225876245883184,-0.3904547453602921,-0.2938562166896722,0.7799724408984811,-0.696742907405335,-0.5755198948374698,0.3214830334194904,-0.39619255018280847,0.3714330650679217,0.3210901248982815,-0.398891911310528
0.2580440850206809,0.3222323905338342,-0.3906599437204491,-0.2734299477751743,0.8271725841373475,-0.7231763378058096,-0.5816800693389689,0.32150046925871784,-0.39606976626993073,0.36523138663681026,0.32108403369919203,-0.39893278692160966
0.2519623107091814,0.3222062455016393,-0.3908626986196533,-0.2510136893541375,0.8750019011182655,-0.7489681677199586,-0.5878384286980459,0.32151821925721064,-0.39594457380268516,0.35902909734046057,0.3210783090192455,-0.39897125397832367
0.24587765660441618,0.3221802924556622,-0.39106302751119715,-0.2266577243623117,0.9230492097227575,-0.7738993059667789,-0.5939949031015306,0.3215362659616762,-0.39581695532777933,0.3528262669920428,0.32107293340514936,-0.39900731248066984
0.23979010525309263,0.3221545837557803,-0.3912609303950808,-0.2004250417324015,0.9708676533024354,-0.7977673990727947,-0.6001494750961308,0.3215546268254073,-0.39568692829850577,0.34662289559155696,0.32106790685690356,-0.3990409624286483
0.23369972646838086,0.32212908449540867,-0.3914563898180116,-0.17239100478150798,1.0179786451231103,-0.8203891700132538,-0.6063021097752612,0.32157326694181854,-0.3955544752615719,0.3404190354988805,0.32106322937450826,-0.39907222127555153
0.2276065377035734,0.3221038121278398,-0.3916494232332822,-0.1426427403458906,1.0638779944704653,-0.841602338074306,-0.612452772232337,0.3215922212174952,-0.39541961367027034,0.33421473907389104,0.32105891841125583,-0.399101071568087
0.22151059131854778,0.32207878410636614,-0.3918400306408925,-0.11127868499536193,1.1080447205627808,-0.8612670325696961,-0.6186014275607727,0.3216114547458522,-0.3952823260713084,0.3280100063165886,0.32105497396714633,-0.3991275133062547
0.21541188731330396,0.3220539655244028,-0.39202819458755006,-0.0784079916213417,1.1499518212324165,-0.8792667004119763,-0.6247480408539837,0.32163098498018206,-0.39514262991797877,0.32180490704014325,0.32105137858888727,-0.3991515464900547
0.2093104605944271,0.32202940874182734,-0.3922139499798398,-0.04414991857161864,1.189078629856918,-0.8955081410190897,-0.6308925597520924,0.32165079446719214,-0.39500050775698886,0.3155994586978475,0.3210481322764785,-0.3991731885727794
0.20320638097508717,0.3220050788520545,-0.3923972619111768,-0.008633079158772233,1.224923783155357,-0.9099206511030385,-0.6370349842550985,0.3216709006601751,-0.39485595958833875,0.30939371364957885,0.3210452699365053,-0.39919242210113637
0.1970996484552842,0.32198099330837693,-0.39257814783485345,0.028005273924820693,1.2570178573721176,-0.9224541920741676,-0.6431752794564174,0.3216912861058384,-0.3947090028653208,0.30318768934863,0.3210427392090899,-0.39920924707512556
0.19099029794160324,0.3219571521107947,-0.39275660775086985,0.06562008636502689,1.2849349049032497,-0.9330768418604584,-0.6493133755428786,0.321711950804182,-0.3945596375879351,0.2969814207015858,0.3210405750008174,-0.399223663494747
0.18487836434062935,0.3219335552593077,-0.39293264165922603,0.10405949706363031,1.3083020710606508,-0.9417711646226831,-0.65544925506119,0.3217329122084985,-0.3944078288495967,0.29077497752161635,0.32103877731168784,-0.3992356888132933
0.17876390001224005,0.32191022020720855,-0.3931062495599219,0.1431657980694208,1.3268069419082131,-0.9485304932030991,-0.6615829005580588,0.3217541354122027,-0.3942536115568905,0.28456834235542927,0.3210373461417012,-0.3992453055774718
0.17264690495643537,0.3218871295012047,-0.3932774314529575,0.18277653413562267,1.3402028500627527,-0.9533548799615843,-0.6677142771268999,0.3217756204152948,-0.3940969682565239,0.27836160246948705,0.32103626403756497,-0.39925251378728255
0.16652744898638536,0.32186430059458865,-0.3934461873383328,0.2227255848240311,1.3483118941136136,-0.956247361771037,-0.6738433324078358,0.32179740212435964,-0.3939379164017897,0.2721547578637897,0.32103554845257165,-0.39925731344272547
0.16040553210209008,0.32184173348736034,-0.39361251721604784,0.26284440368878104,1.3510268410315533,-0.9572110976774033,-0.6799700314942816,0.32181944563281234,-0.39377642108610267,0.26594786089821476,0.32103518193342867,-0.39925972199709325
0.15428120666342696,0.32181944563281234,-0.39377642108610267,0.3029632400068235,1.3483118941136136,-0.956247361771037,-0.6860943569329446,0.32184173348736034,-0.39361251721604784,0.2597409639326398,0.32103518193342867,-0.39925972199709325
0.14815450757698123,0.32179740212435964,-0.3939379164017897,0.34291229069523194,1.3402028500627527,-0.9533548799615843,-0.6922162738172399,0.32186430059458865,-0.3934461873383328,0.25353406696706493,0.32103554845257165,-0.39925731344272547
0.14202545229604524,0.3217756204152948,-0.3940969682565239,0.3825230093081413,1.3268069419082131,-0.9485304932030991,-0.69833572978729,0.3218871295012047,-0.3932774314529575,0.24732722236136756,0.32103626403756497,-0.39925251378728255
0.13589409318049667,0.3217541354122027,-0.3942536115568905,0.4216293277672243,1.3083020710606508,-0.9417711646226831,-0.7044527248430946,0.32191022020720855,-0.3931062495599219,0.2411204824754253,0.3210373461417012,-0.3992453055774718
0.12976044768362793,0.3217329122084985,-0.3944078288495967,0.46006873846582763,1.2849349049032497,-0.9330768418604584,-0.710567189171484,0.3219335552593077,-0.39293264165922603,0.23491384730923823,0.32103877731168784,-0.3992356888132933
0.12362455071202413,0.321711950804182,-0.3945596375879351,0.4976835509060339,1.2570178573721176,-0.9224541920741676,-0.7166791227724578,0.3219571521107947,-0.39275660775086985,0.22870738667597632,0.3210405750008174,-0.399223663494747
0.11748645462556286,0.3216912861058384,-0.3947090028653208,0.5343218865363344,1.224923783155357,-0.9099206511030385,-0.7227884558328463,0.32198099330837693,-0.39257814783485345,0.2225011354822246,0.3210427392090899,-0.39920924707512556
0.11134617687753656,0.3216709006601751,-0.39485595958833875,0.5698387434024732,1.189078629856918,-0.8955081410190897,-0.7288952058059418,0.3220050788520545,-0.3923972619111768,0.2162951111812757,0.3210452699365053,-0.39919242210113637
0.10520375237453032,0.32165079446719214,-0.39500050775698886,0.6040968164521963,1.1499518212324165,-0.8792667004119763,-0.7349992854252817,0.32202940874182734,-0.3922139499798398,0.2100893486797146,0.3210481322764785,-0.3991731885727794
0.09905921602312917,0.32163098498018206,-0.39514262991797877,0.6369675098262165,1.1080447205627808,-0.8612670325696961,-0.741100694690866,0.3220539655244028,-0.39202819458755006,0.20388391779071138,0.32105137858888727,-0.3991515464900547
0.09291260272991814,0.3216114547458522,-0.3952823260713084,0.6683315651767453,1.0638779944704653,-0.841602338074306,-0.7471993986961099,0.32207878410636614,-0.3918400306408925,0.1976788010609735,0.32105497396714633,-0.3991275133062547
0.08676394740148227,0.3215922212174952,-0.39541961367027034,0.6980798296123626,1.0179786451231103,-0.8203891700132538,-0.7532953625344281,0.3221038121278398,-0.3916494232332822,0.19147408575696356,0.32105891841125583,-0.399101071568087
0.08061328494440662,0.32157326694181854,-0.3955544752615719,0.726113866563256,0.9708676533024354,-0.7977673990727947,-0.7593885512992355,0.32212908449540867,-0.3914563898180116,0.18526978933197413,0.32106322937450826,-0.39907222127555153
0.0744606502652762,0.3215546268254073,-0.39568692829850577,0.7523465317398739,0.9230492097227575,-0.7738993059667789,-0.7654789300839472,0.3221545837557803,-0.3912609303950808,0.17906592923929768,0.32106790685690356,-0.3990409624286483
0.06830607827067608,0.3215362659616762,-0.39581695532777933,0.776702514184992,0.8750019011182655,-0.7489681677199586,-0.7715664814352708,0.3221802924556622,-0.39106302751119715,0.17286255783881177,0.32107293340514936,-0.39900731248066984
0.062149603867191275,0.32151821925721064,-0.39594457380268516,0.7991187726060288,0.8271725841373475,-0.7231763378058096,-0.7776511355400361,0.3222062455016393,-0.3908626986196533,0.166659727490394,0.3210783090192455,-0.39897125397832367
0.05599124450811433,0.32150046925871784,-0.39606976626993073,0.8195450415205268,0.7799724408984811,-0.696742907405335,-0.7837329098515355,0.3222323905338342,-0.3906599437204491,0.16045743819404437,0.32108403369919203,-0.39893278692160966
0.0498310700066153,0.3214830334194904,-0.39619255018280847,0.837944302495051,0.7337755303669533,-0.6699013492125739,-0.789811734556599,0.32225876245883184,-0.3904547453602921,0.1542557597629329,0.3210901248982815,-0.398891911310528
0.04366908036269421,0.3214658942862359,-0.3963129255413186,0.8542932379307948,0.6889191374207125,-0.6428968819874319,-0.7958875922019342,0.3222853438233397,-0.3902471209924749,0.1480547096503522,0.3210965651632213,-0.39884862714507846
0.03750532793622859,0.3214490693122466,-0.3964308748921684,0.8685827197557705,0.6457054832730336,-0.6159837827486317,-0.8019604653342486,0.3223121346273578,-0.3900370531637048,0.1418543227628872,0.3211033719473041,-0.39880295187855386
0.0313398476338035,0.3214325584975228,-0.39654641568865034,0.8808183853834618,0.6044045703592005,-0.5894226640600811,-0.8080302841403718,0.3223391348708862,-0.389824541873982,0.13565463400712302,0.3211105103439448,-0.3987548680576614
0.02517265690871146,0.3214163618420643,-0.3966595479307646,0.8910211438583077,0.5652572715692806,-0.5634775767843145,-0.8140970660735966,0.32236632710063223,-0.38960960457659893,0.1294556957429372,0.3211180152597284,-0.3987043756824012
0.019003825574122536,0.3214004793458711,-0.3967702541652186,0.8992278739874028,0.5284786114671198,-0.5384130604760567,-0.8201607413207528,0.32239371131659605,-0.3893922412715556,0.12325754287691479,0.3211258692413624,-0.39865147475277324
0.012833353630036745,0.3213848935556508,-0.39687856929859744,0.9054920352057355,0.49426094278958044,-0.5144910017895693,-0.826221292428548,0.32242130497207006,-0.38917241705226685,0.11706019286234828,0.3211340548355542,-0.39859616526877756
0.006661275983039118,0.3213696568312809,-0.3969844584243159,0.9098845227875222,0.4627765120805417,-0.4919673532596573,-0.8322786844903971,0.3224490731604693,-0.38895016682531786,0.11086368060582273,0.32114260694888896,-0.39853846468370663
0.0004876624462997357,0.32135471681288386,-0.3970879389956667,0.9124944183377843,0.4341796588057576,-0.4710886251898723,-0.8383328825997151,0.32247703333508626,-0.3887254731374161,0.1046680584672157,0.3211515081280742,-0.3984783380909754
-0.0056874869801814025,0.32134010840704463,-0.3971889935593571,0.9134299148168534,0.4086083337893056,-0.4520883077275462,-0.8443838693032093,0.3225051854959209,-0.3884983534418541,0.09847336135311223,0.32116074091981717,-0.398415820397169
-0.011864119936526736,0.3213258316137634,-0.3972876570219724,0.9128192590181656,0.3861850416913833,-0.4351830311394366,-0.8504316096942948,0.32253349473638826,-0.38826877283204675,0.09227962417009736,0.3211703402307031,-0.39835089414899477
-0.01804220151615122,0.3213118689797474,-0.39738389447692735,0.9108116765927666,0.36701734715379103,-0.42056884826042,-0.8564760688663867,0.32256199596307333,-0.38803676621457917,0.08608686437146358,0.32118027115414693,-0.3982835593464529
-0.024221696812469825,0.3212982379582892,-0.3974777233775146,0.9075785065133246,0.35119782244005454,-0.4084175169421851,-0.8625172119128997,0.3225906717226836,-0.38780231613615873,0.07989515177038102,0.3211905336901487,-0.3982137985362506
-0.030402588372190027,0.32128493854938905,-0.397569143723734,0.903314213365097,0.33880375072945224,-0.39887297448814385,-0.8685550213805413,0.3226195045619265,-0.3875654051434931,0.07370448636684966,0.32120116274529337,-0.3981416466249732
-0.03658480638214174,0.3212719532997542,-0.39765817296887823,0.898237399636896,0.3298966025182393,-0.39204823096736297,-0.8745894449094342,0.3226484944808022,-0.3873260681431671,0.06751492052074705,0.3212121059597034,-0.398067086159328
-0.04276835084232497,0.32125931711596983,-0.3977447762063622,0.8925919750916876,0.3245215818340425,-0.388022663954223,-0.8806204824995782,0.322677658932603,-0.3870842702285958,0.06132648913865823,0.3212234156932563,-0.39799011713931504
-0.04895316939286215,0.32124701254474325,-0.3978289708894784,0.8866480643378032,0.32270698046403656,-0.3868400463063642,-0.8866480643378032,0.32270698046403656,-0.3868400463063642,0.055139227127168254,0.3212350395860745,-0.39791075701822687
-0.055139227127168254,0.3212350395860745,-0.39791075701822687,0.8866480643378032,0.32270698046403656,-0.3868400463063642,-0.8925919750916876,0.3245215818340425,-0.388022663954223,0.04895316939286215,0.32124701254474325,-0.3978289708894784
-0.06132648913865823,0.3212234156932563,-0.39799011713931504,0.8806204824995782,0.322677658932603,-0.3870842702285958,-0.898237399636896,0.3298966025182393,-0.39204823096736297,0.04276835084232497,0.32125931711596983,-0.3977447762063622
-0.06751492052074705,0.3212121059597034,-0.398067086159328,0.8745894449094342,0.3226484944808022,-0.3873260681431671,-0.903314213365097,0.33880375072945224,-0.39887297448814385,0.03658480638214174,0.3212719532997542,-0.39765817296887823
-0.07370448636684966,0.32120116274529337,-0.3981416466249732,0.8685550213805413,0.3226195045619265,-0.3875654051434931,-0.9075785065133246,0.35119782244005454,-0.4084175169421851,0.030402588372190027,0.32128493854938905,-0.397569143723734
-0.07989515177038102,0.3211905336901487,-0.3982137985362506,0.8625172119128997,0.3225906717226836,-0.38780231613615873,-0.9108116765927666,0.36701734715379103,-0.42056884826042,0.024221696812469825,0.3212982379582892,-0.3974777233775146
-0.08608686437146358,0.32118027115414693,-0.3982835593464529,0.8564760688663867,0.32256199596307333,-0.38803676621457917,-0.9128192590181656,0.3861850416913833,-0.4351830311394366,0.01804220151615122,0.3213118689797474,-0.39738389447692735
-0.09227962417009736,0.3211703402307031,-0.39835089414899477,0.8504316096942948,0.32253349473638826,-0.38826877283204675,-0.9134299148168534,0.4086083337893056,-0.4520883077275462,0.011864119936526736,0.3213258316137634,-0.3972876570219724
-0.09847336135311223,0.32116074091981717,-0.398415820397169,0.8443838693032093,0.3225051854959209,-0.3884983534418541,-0.9124944183377843,0.4341796588057576,-0.4710886251898723,0.0056874869801814025,0.32134010840704463,-0.3971889935593571
-0.1046680584672157,0.3211515081280742,-0.3984783380909754,0.8383328825997151,0.32247703333508626,-0.3887254731374161,-0.9098845227875222,0.4627765120805417,-0.4919673532596573,-0.0004876624462997357,0.32135471681288386,-0.3970879389956667
-0.11086368060582273,0.32114260694888896,-0.39853846468370663,0.8322786844903971,0.3224490731604693,-0.38895016682531786,-0.9054920352057355,0.49426094278958044,-0.5144910017895693,-0.006661275983039118,0.3213696568312809,-0.3969844584243159
-0.11706019286234828,0.3211340548355542,-0.39859616526877756,0.826221292428548,0.32242130497207006,-0.38917241705226685,-0.8992278739874028,0.5284786114671198,-0.5384130604760567,-0.012833353630036745,0.3213848935556508,-0.39687856929859744
-0.12325754287691479,0.3211258692413624,-0.39865147475277324,0.8201607413207528,0.32239371131659605,-0.3893922412715556,-0.8910211438583077,0.5652572715692806,-0.5634775767843145,-0.019003825574122536,0.3214004793458711,-0.3967702541652186
-0.1294556957429372,0.3211180152597284,-0.3987043756824012,0.8140970660735966,0.32236632710063223,-0.38960960457659893,-0.8808183853834618,0.6044045703592005,-0.5894226640600811,-0.02517265690871146,0.3214163618420643,-0.3966595479307646
-0.13565463400712302,0.3211105103439448,-0.3987548680576614,0.8080302841403718,0.3223391348708862,-0.389824541873982,-0.8685827197557705,0.6457054832730336,-0.6159837827486317,-0.0313398476338035,0.3214325584975228,-0.39654641568865034
-0.1418543227628872,0.3211033719473041,-0.39880295187855386,0.8019604653342486,0.3223121346273578,-0.3900370531637048,-0.8542932379307948,0.6889191374207125,-0.6428968819874319,-0.03750532793622859,0.3214490693122466,-0.3964308748921684
-0.1480547096503522,0.3210965651632213,-0.39884862714507846,0.7958875922019342,0.3222853438233397,-0.3902471209924749,-0.837944302495051,0.7337755303669533,-0.6699013492125739,-0.04366908036269421,0.3214658942862359,-0.3963129255413186
-0.1542557597629329,0.3210901248982815,-0.398891911310528,0.789811734556599,0.32225876245883184,-0.3904547453602921,-0.8195450415205268,0.7799724408984811,-0.696742907405335,-0.0498310700066153,0.3214830334194904,-0.39619255018280847
-0.16045743819404437,0.32108403369919203,-0.39893278692160966,0.7837329098515355,0.3222323905338342,-0.3906599437204491,-0.7991187726060288,0.8271725841373475,-0.7231763378058096,-0.05599124450811433,0.32150046925871784,-0.39606976626993073
-0.166659727490394,0.3210783090192455,-0.39897125397832367,0.7776511355400361,0.3222062455016393,-0.3908626986196533,-0.776702514184992,0.8750019011182655,-0.7489681677199586,-0.062149603867191275,0.32151821925721064,-0.39594457380268516
-0.17286255783881177,0.32107293340514936,-0.39900731248066984,0.7715664814352708,0.3221802924556622,-0.39106302751119715,-0.7523465317398739,0.9230492097227575,-0.7738993059667789,-0.06830607827067608,0.3215362659616762,-0.39581695532777933
-0.17906592923929768,0.32106790685690356,-0.3990409624286483,0.7654789300839472,0.3221545837557803,-0.3912609303950808,-0.726113866563256,0.9708676533024354,-0.7977673990727947,-0.0744606502652762,0.3215546268254073,-0.39568692829850577
-0.18526978933197413,0.32106322937450826,-0.39907222127555153,0.7593885512992355,0.32212908449540867,-0.3914563898180116,-0.6980798296123626,1.0179786451231103,-0.8203891700132538,-0.08061328494440662,0.32157326694181854,-0.3955544752615719
-0.19147408575696356,0.32105891841125583,-0.399101071568087,0.7532953625344281,0.3221038121278398,-0.3916494232332822,-0.6683315651767453,1.0638779944704653,-0.841602338074306,-0.08676394740148227,0.3215922212174952,-0.39541961367027034
-0.1976788010609735,0.32105497396714633,-0.3991275133062547,0.7471993986961099,0.32207878410636614,-0.3918400306408925,-0.6369675098262165,1.1080447205627808,-0.8612670325696961,-0.09291260272991814,0.3216114547458522,-0.3952823260713084
-0.20388391779071138,0.32105137858888727,-0.3991515464900547,0.741100694690866,0.3220539655244028,-0.39202819458755006,-0.6040968164521963,1.1499518212324165,-0.8792667004119763,-0.09905921602312917,0.32163098498018206,-0.39514262991797877
-0.2100893486797146,0.3210481322764785,-0.3991731885727794,0.7349992854252817,0.32202940874182734,-0.3922139499798398,-0.5698387434024732,1.189078629856918,-0.8955081410190897,-0.10520375237453032,0.32165079446719214,-0.39500050775698886
-0.2162951111812757,0.3210452699365053,-0.39919242210113637,0.7288952058059418,0.3220050788520545,-0.3923972619111768,-0.5343218865363344,1.224923783155357,-0.9099206511030385,-0.11134617687753656,0.3216709006601751,-0.39485595958833875
-0.2225011354822246,0.3210427392090899,-0.39920924707512556,0.7227884558328463,0.32198099330837693,-0.39257814783485345,-0.4976835509060339,1.2570178573721176,-0.9224541920741676,-0.11748645462556286,0.3216912861058384,-0.3947090028653208
-0.22870738667597632,0.3210405750008174,-0.399223663494747,0.7166791227724578,0.3219571521107947,-0.39275660775086985,-0.46006873846582763,1.2849349049032497,-0.9330768418604584,-0.12362455071202413,0.321711950804182,-0.3945596375879351
-0.23491384730923823,0.32103877731168784,-0.3992356888132933,0.710567189171484,0.3219335552593077,-0.39293264165922603,-0.4216293277672243,1.3083020710606508,-0.9417711646226831,-0.12976044768362793,0.3217329122084985,-0.3944078288495967
-0.2411204824754253,0.3210373461417012,-0.3992453055774718,0.7044527248430946,0.32191022020720855,-0.3931062495599219,-0.3825230093081413,1.3268069419082131,-0.9485304932030991,-0.13589409318049667,0.3217541354122027,-0.3942536115568905
-0.24732722236136756,0.32103626403756497,-0.39925251378728255,0.69833572978729,0.3218871295012047,-0.3932774314529575,-0.34291229069523194,1.3402028500627527,-0.9533548799615843,-0.14202545229604524,0.3217756204152948,-0.3940969682565239
-0.25353406696706493,0.32103554845257165,-0.39925731344272547,0.6922162738172399,0.32186430059458865,-0.3934461873383328,-0.3029632400068235,1.3483118941136136,-0.956247361771037,-0.14815450757698123,0.32179740212435964,-0.3939379164017897
-0.2597409639326398,0.32103518193342867,-0.39925972199709325,0.6860943569329446,0.32184173348736034,-0.39361251721604784,-0.26284440368878104,1.3510268410315533,-0.9572110976774033,-0.15428120666342696,0.32181944563281234,-0.39377642108610267
-0.26594786089821476,0.32103518193342867,-0.39925972199709325,0.6799700314942816,0.32181944563281234,-0.39377642108610267,-0.2227255848240311,1.3483118941136136,-0.956247361771037,-0.16040553210209008,0.32184173348736034,-0.39361251721604784
-0.2721547578637897,0.32103554845257165,-0.39925731344272547,0.6738433324078358,0.32179740212435964,-0.3939379164017897,-0.18277653413562267,1.3402028500627527,-0.9533548799615843,-0.16652744898638536,0.32186430059458865,-0.3934461873383328
-0.27836160246948705,0.32103626403756497,-0.39925251378728255,0.6677142771268999,0.3217756204152948,-0.3940969682565239,-0.1431657980694208,1.3268069419082131,-0.9485304932030991,-0.17264690495643537,0.3218871295012047,-0.3932774314529575
-0.28456834235542927,0.3210373461417012,-0.3992453055774718,0.6615829005580588,0.3217541354122027,-0.3942536115568905,-0.10405949706363031,1.3083020710606508,-0.9417711646226831,-0.17876390001224005,0.32191022020720855,-0.3931062495599219
-0.29077497752161635,0.32103877731168784,-0.3992356888132933,0.65544925506119,0.3217329122084985,-0.3944078288495967,-0.06562008636502689,1.2849349049032497,-0.9330768418604584,-0.18487836434062935,0.3219335552593077,-0.39293264165922603
-0.2969814207015858,0.3210405750008174,-0.399223663494747,0.6493133755428786,0.321711950804182,-0.3945596375879351,-0.028005273924820693,1.2570178573721176,-0.9224541920741676,-0.19099029794160324,0.3219571521107947,-0.39275660775086985
-0.30318768934863,0.3210427392090899,-0.39920924707512556,0.6431752794564174,0.3216912861058384,-0.3947090028653208,0.008633079158772233,1.224923783155357,-0.9099206511030385,-0.1970996484552842,0.32198099330837693,-0.39257814783485345
